Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/01  11:00:00,9.600000000000002,1.0,793.7373053793676,0.0,0.0,83.91926025643756,0.0,0.0,83.91926025643756,16.200000000000004,1.0,357.2042066410488,48.0,1.0,387.31353899532987,6.0,1.0,793.7373053793676,3412.592706638612,2762.024208186727,650.5684984518852,12285333.743899,9943287.149472218,2342046.594426787,6.0,1.0,793.7373053793676,3412.592706638612,2762.024208186727,650.5684984518852,12285333.743899,9943287.149472218,2342046.594426787,20.01909076146857,820388.9491409628,0.0 
 01/01  12:00:00,9.600000000000002,1.0,951.8006129584787,0.0,0.0,85.35121578415792,0.0,0.0,85.35121578415792,16.200000000000004,1.0,184.04226536728127,48.0,1.0,477.27341316434549,6.0,1.0,951.8006129584787,4146.1918889649709,3622.9939448400148,523.1979441249555,14926290.800273894,13042778.201424053,1883512.59884984,6.0,1.0,951.8006129584787,4146.1918889649709,3622.9939448400148,523.1979441249555,14926290.800273894,13042778.201424053,1883512.59884984,21.4380242566012,0.0,0.0 
 01/01  13:00:00,9.600000000000002,1.0,926.3979173590676,0.0,0.0,70.6686357813885,16.200000000000004,1.0,204.65765628609533,0.0,0.0,70.6686357813885,48.0,1.0,456.3795957600951,6.0,1.0,926.3979173590676,4053.0334526055814,3670.853240112918,382.1802124926636,14590920.42938009,13215071.664406505,1375848.764973589,6.0,1.0,926.3979173590676,4053.0334526055814,3670.853240112918,382.1802124926636,14590920.42938009,13215071.664406505,1375848.764973589,23.699134002209406,0.0,0.0 
 01/01  14:00:00,9.600000000000002,1.0,831.1165547845192,0.0,0.0,49.90819747636143,16.200000000000004,1.0,391.23893443145007,0.0,0.0,49.90819747636143,48.0,1.0,378.6222976521789,6.0,1.0,831.1165547845192,3630.1881208661109,3385.81514356048,244.3729773056305,13068677.235117998,12188934.516817727,879742.7183002698,6.0,1.0,831.1165547845192,3630.1881208661109,3385.81514356048,244.3729773056305,13068677.235117998,12188934.516817727,879742.7183002698,25.72332449726999,0.0,0.0 
 01/01  15:00:00,9.600000000000002,1.0,643.0729778599909,0.0,0.0,27.82905689339292,16.200000000000004,1.0,489.2005116043913,0.0,0.0,27.82905689339292,48.0,1.0,246.3125574545871,6.0,1.0,643.0729778599909,2773.805101834825,2652.134583894543,121.67051794028207,9985698.366605372,9547684.502020356,438013.86458501548,6.0,1.0,643.0729778599909,2773.805101834825,2652.134583894543,121.67051794028207,9985698.366605372,9547684.502020356,438013.86458501548,26.84173023729311,0.0,5495.082360138144 
 01/01  16:00:00,9.600000000000002,1.0,390.81811274778456,0.0,0.0,12.540144485157799,16.200000000000004,1.0,433.6234424380048,0.0,0.0,12.540144485157799,48.0,1.0,103.15812776007532,6.0,1.0,390.81811274778456,1627.7534758690836,1563.7428784398454,64.01059742923825,5859912.513128702,5629474.362383444,230438.15074525769,6.0,1.0,390.81811274778456,1627.7534758690836,1563.7428784398454,64.01059742923825,5859912.513128702,5629474.362383444,230438.15074525769,26.74801512106245,0.0,2989.072617032582 
 01/01  17:00:00,4.800000000000001,0.5,58.40460647557919,0.0,0.0,4.365064676294259,8.100000000000002,0.5,84.55450249589438,0.0,0.0,4.365064676294259,24.0,0.5,10.185882741086554,3.0,0.5,58.40460647557919,228.7854516843134,168.41517677147037,60.37027491284303,823627.6260635281,606294.6363772933,217332.9896862349,3.0,0.5,58.40460647557919,228.7854516843134,168.41517677147037,60.37027491284303,823627.6260635281,606294.6363772933,217332.9896862349,24.453080858378983,0.0,0.0 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.385771999471769,0.0,0.0 
 01/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1595368792413,0.0,0.0 
 01/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.165211020254746,0.0,0.0 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.313656795410237,0.0,0.0 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.488723747854566,0.0,0.0 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.638413309932809,0.0,0.0 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6471712287118,0.0,0.0 
 01/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.635162734068804,0.0,0.0 
 01/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.750172380496773,0.0,0.0 
 01/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.851534561125732,0.0,0.0 
 01/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02310526643204,0.0,0.0 
 01/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.229913177906664,0.0,0.0 
 01/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.421260746531342,0.0,0.0 
 01/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.654010404312292,0.0,0.0 
 01/02  08:00:00,7.200000000000001,0.75,3.6967097265164376,0.0,0.0,3.3726307274917048,0.0,0.0,3.3726307274917048,12.150000000000003,0.75,3.829830057031921,36.0,0.75,6.608246470101442,4.5,0.75,3.6967097265164376,14.31753356509172,1.2924295692909349,13.025103995800786,51543.1208343302,4652.746449447366,46890.37438488283,4.5,0.75,3.6967097265164376,14.31753356509172,1.2924295692909349,13.025103995800786,51543.1208343302,4652.746449447366,46890.37438488283,9.968470347917757,0.0,0.0 
 01/02  09:00:00,9.600000000000002,1.0,16.80040770075611,0.0,0.0,14.785904403523654,0.0,0.0,14.785904403523654,16.200000000000004,1.0,16.92079151725587,48.0,1.0,29.08783526432979,6.0,1.0,16.80040770075611,65.5757643358827,8.472583439735188,57.10318089614751,236072.75160917769,30501.300383046677,205571.451226131,6.0,1.0,16.80040770075611,65.5757643358827,8.472583439735188,57.10318089614751,236072.75160917769,30501.300383046677,205571.451226131,20.066576216163005,11975993.450773873,0.0 
 01/02  10:00:00,9.600000000000002,1.0,28.480993463903159,0.0,0.0,25.435861081416264,0.0,0.0,25.435861081416264,16.200000000000004,1.0,27.57834168876662,48.0,1.0,49.94112909948026,6.0,1.0,28.480993463903159,111.48122279737132,13.247896181567495,98.23332661580382,401332.40207053677,47692.42625364298,353639.97581689376,6.0,1.0,28.480993463903159,111.48122279737132,13.247896181567495,98.23332661580382,401332.40207053677,47692.42625364298,353639.97581689376,20.0,10523270.023008112,0.0 
 01/02  11:00:00,9.600000000000002,1.0,36.79928720964243,0.0,0.0,33.41140331419004,0.0,0.0,33.41140331419004,16.200000000000004,1.0,34.753558686043607,48.0,1.0,65.31489918499227,6.0,1.0,36.79928720964243,143.99239607550246,14.957515599089945,129.0348804764125,518372.62587180887,53847.0561567238,464525.56971508506,6.0,1.0,36.79928720964243,143.99239607550246,14.957515599089945,129.0348804764125,518372.62587180887,53847.0561567238,464525.56971508506,20.000000000000005,10274067.884393683,0.0 
 01/02  12:00:00,9.600000000000002,1.0,41.09207633281337,0.0,0.0,37.556505001200509,0.0,0.0,37.556505001200509,16.200000000000004,1.0,37.968327883744979,48.0,1.0,73.24241099810065,6.0,1.0,41.09207633281337,160.7330290364883,15.689760773537906,145.0432682629504,578638.9045313579,56483.13878473646,522155.7657466214,6.0,1.0,41.09207633281337,160.7330290364883,15.689760773537906,145.0432682629504,578638.9045313579,56483.13878473646,522155.7657466214,20.0,10348819.135669914,0.0 
 01/02  13:00:00,9.600000000000002,1.0,40.4810170491341,0.0,0.0,36.95679200635735,16.200000000000004,1.0,37.503366661997898,0.0,0.0,36.95679200635735,48.0,1.0,72.10377341080339,6.0,1.0,40.4810170491341,158.36113901550605,15.633963072355714,142.72717594315032,570100.1004558217,56282.26706048056,513817.8333953412,6.0,1.0,40.4810170491341,158.36113901550605,15.633963072355714,142.72717594315032,570100.1004558217,56282.26706048056,513817.8333953412,20.0,10527204.626681058,0.0 
 01/02  14:00:00,9.600000000000002,1.0,35.106042407617369,0.0,0.0,31.751424147839715,16.200000000000004,1.0,33.2191481821407,0.0,0.0,31.751424147839715,48.0,1.0,62.14991580213761,6.0,1.0,35.106042407617369,137.41480415390903,14.790765248834504,122.62403890507452,494693.2949540725,53246.75489580421,441446.54005826826,6.0,1.0,35.106042407617369,137.41480415390903,14.790765248834504,122.62403890507452,494693.2949540725,53246.75489580421,441446.54005826826,19.999999999999998,10664051.52186906,0.0 
 01/02  15:00:00,9.600000000000002,1.0,25.892695240475847,0.0,0.0,22.991498656203679,16.200000000000004,1.0,25.162845795856314,0.0,0.0,22.991498656203679,48.0,1.0,45.21952162125167,6.0,1.0,25.892695240475847,101.37485617035698,12.58166023126688,88.7931959390901,364949.48221328519,45293.97683256077,319655.5053807243,6.0,1.0,25.892695240475847,101.37485617035698,12.58166023126688,88.7931959390901,364949.48221328519,45293.97683256077,319655.5053807243,20.0,10832796.385020197,0.0 
 01/02  16:00:00,9.600000000000002,1.0,13.669629741377113,0.0,0.0,11.90837822592866,16.200000000000004,1.0,13.874210787721602,0.0,0.0,11.90837822592866,48.0,1.0,23.474428876854608,6.0,1.0,13.669629741377113,53.343821815866608,7.353650538085659,45.99017127778095,192037.75853711979,26473.14193710837,165564.61660001143,6.0,1.0,13.669629741377113,53.343821815866608,7.353650538085659,45.99017127778095,192037.75853711979,26473.14193710837,165564.61660001143,20.0,11139917.197884066,0.0 
 01/02  17:00:00,4.800000000000001,0.5,1.8745601728074593,0.0,0.0,1.5280669908331955,8.100000000000002,0.5,2.046755563473768,0.0,0.0,1.5280669908331955,24.0,0.5,2.97198948942724,3.0,0.5,1.8745601728074593,7.260533702311858,1.3591371142083096,5.901396588103548,26137.921328322693,4892.893611149914,21245.027717172772,3.0,0.5,1.8745601728074593,7.260533702311858,1.3591371142083096,5.901396588103548,26137.921328322693,4892.893611149914,21245.027717172772,20.0,11559015.422252726,0.0 
 01/02  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11881112.465648368,0.0 
 01/02  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.737195775895917,0.0,0.0 
 01/02  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.233238745019947,0.0,0.0 
 01/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.991877986501917,0.0,0.0 
 01/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.101254723460047,0.0,0.0 
 01/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268995754848146,0.0,0.0 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5295780271751779,0.0,0.0 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8153819953844456,0.0,0.0 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1575261091655637,0.0,0.0 
 01/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5747735832170086,0.0,0.0 
 01/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991404546005724,0.0,0.0 
 01/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3778864597597743,0.0,0.0 
 01/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7583859093515942,0.0,0.0 
 01/03  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1860046825255191,0.0,0.0 
 01/03  08:00:00,7.200000000000001,0.75,20.292317857601835,0.0,0.0,9.586076850131973,0.0,0.0,9.586076850131973,12.150000000000003,0.75,24.74830926824619,36.0,0.75,18.877538392859046,4.5,0.75,20.292317857601835,78.79651277610177,14.148000754127637,64.64851202197414,283667.44599396639,50932.802714859485,232734.6432791069,4.5,0.75,20.292317857601835,78.79651277610177,14.148000754127637,64.64851202197414,283667.44599396639,50932.802714859485,232734.6432791069,-0.25571851518482938,0.0,0.0 
 01/03  09:00:00,9.600000000000002,1.0,82.53380387023391,0.0,0.0,40.11582076466563,0.0,0.0,40.11582076466563,16.200000000000004,1.0,86.5222742545869,48.0,1.0,82.26052208373814,6.0,1.0,82.53380387023391,324.46896164659,73.34641024450971,251.12255140208027,1168088.261927724,264047.076880235,904041.185047489,6.0,1.0,82.53380387023391,324.46896164659,73.34641024450971,251.12255140208027,1168088.261927724,264047.076880235,904041.185047489,19.96863406239518,25483979.00221665,0.0 
 01/03  10:00:00,9.600000000000002,1.0,72.35569243507894,0.0,0.0,54.75871108341754,0.0,0.0,54.75871108341754,16.200000000000004,1.0,67.39801910618189,48.0,1.0,110.08945032493704,6.0,1.0,72.35569243507894,283.30489593431437,34.93944322623882,248.36545270807549,1019897.6253635315,125781.99561445974,894115.6297490717,6.0,1.0,72.35569243507894,283.30489593431437,34.93944322623882,248.36545270807549,1019897.6253635315,125781.99561445974,894115.6297490717,20.0,20879904.71644859,0.0 
